book_title,book_sell_cat,book_url
Animal Farm – English,Books Under 750PKR,https://gufhtugu.com/animal-farm-english/
Ankhon main to dam hay,Books Under 750PKR,https://gufhtugu.com/ankhon-main-to-dam-hay/
Anne of Green Gables,Books Under 750PKR,https://gufhtugu.com/anne-of-green-gables-2/
Apna Ghar Bachaye,Books Under 750PKR,https://gufhtugu.com/apna-ghar-bachaye/
Apni Sogawar Beswaon ki Yadain,Books Under 750PKR,https://gufhtugu.com/apni-sogawar-beswaon-ki-yadain/
Arasto say aliet tak,Biography U,https://gufhtugu.com/arasto-say-aliet-tak/
Ariel,Books Under 750PKR,https://gufhtugu.com/ariel/
Artificial Intelligence,Best Selling,https://gufhtugu.com/artificial-intelligence/
Artificial Intelligence(AI) for the 5th Grader,Books Under 750PKR,https://gufhtugu.com/artificial-intelligenceai-for-the-5th-grader/
Arwah E Salasa,Books Under 750PKR,https://gufhtugu.com/arwah-e-salasa/
Asaar Nabi (SAW) Khatray me,Books Under 750PKR,https://gufhtugu.com/asaar-nabi-saw-khatray-me/
Asadam,Books Under 750PKR,https://gufhtugu.com/asadam/
Asatza Karam kay Adaab o Haqooq -اساتزہ کرام کے آداب و حقوق,Books Under 750PKR,https://gufhtugu.com/asatza-karam-kay-adaab-o-haqooq/
Asbab Ikhtiyaar Karo Aur Allah Par Bharosa Rakho,Books Under 750PKR,https://gufhtugu.com/asbab-ikhtiyaar-karo-aur-allah-par-bharosa-rakho/
Asbaq e Tareekh,Books Under 750PKR,https://gufhtugu.com/asbaq-e-tareekh/
Ashra Mubashra,Books Under 750PKR,https://gufhtugu.com/ashra-mubashra/
Asmaa e Husna Ki Barkaat  –  اسماۓ حسنى کی برکات,Books Under 750PKR,https://gufhtugu.com/asmaa-e-husna-ki-barkaat/
Asmaa ul Husna,Books Under 750PKR,https://gufhtugu.com/asmaa-ul-husna/
Asnaf e Urdu – اصناف اردو,Books Under 750PKR,https://gufhtugu.com/asnaf-e-urdu-%D8%A7%D8%B5%D9%86%D8%A7%D9%81-%D8%A7%D8%B1%D8%AF%D9%88/
Asool -e-tehqeeq,Books Under 750PKR,https://gufhtugu.com/asool-e-tehqeeq/
