book_title,book_sell_cat,book_url
Black Hills,Books Under 750PKR,https://gufhtugu.com/black-hills/
Black Hounds,Books Under 750PKR,https://gufhtugu.com/black-hounds/
Black Sun,Books Under 750PKR,https://gufhtugu.com/black-sun/
Black Thunder Section,Mazhar Kaleem MA,https://gufhtugu.com/black-thunder-section/
Black World,Books Under 750PKR,https://gufhtugu.com/black-world/
Blank Mission,Books Under 750PKR,https://gufhtugu.com/blank-mission/
Blasters,Books Under 750PKR,https://gufhtugu.com/blasters/
Blind Mission,Books Under 750PKR,https://gufhtugu.com/blind-mission/
"Blockchain, Cryptocurrency And Bitcoin",Books Under 750PKR,https://gufhtugu.com/zeeshanusmanibook/
Blood Hounds,Books Under 750PKR,https://gufhtugu.com/blood-hounds/
Bloody Game,Books Under 750PKR,https://gufhtugu.com/bloody-game/
Bloody Syndicate,Mazhar Kaleem MA,https://gufhtugu.com/bloody-syndicate/
Blue Bird Group,Books Under 750PKR,https://gufhtugu.com/blue-bird-group/
Blue Code Book Part 1and 2,Books Under 750PKR,https://gufhtugu.com/blue-code-book-part-1-and-2/
Bolna Seekhiye,Islam U,https://gufhtugu.com/bolna-seekhiye/
Boorha aur samundar (translation),Books Under 750PKR,https://gufhtugu.com/boorha-aur-samundar-translation/
Bright Eye,Mazhar Kaleem MA,https://gufhtugu.com/bright-eye/
Bright Stone,Books Under 750PKR,https://gufhtugu.com/bright-stone/
Broad System,Mazhar Kaleem MA,https://gufhtugu.com/broad-system/
Burhapa: 1 Qudarti Amal,Books Under 750PKR,https://gufhtugu.com/burhapa-1-qudarti-amal/
Buzurgo ki Izzat,Educational U,https://gufhtugu.com/buzurgo-ki-izzat/
Calendar Color,Books Under 750PKR,https://gufhtugu.com/calendar-color/
Camp Fight,Books Under 750PKR,https://gufhtugu.com/camp-fight/
Capital Agency,Books Under 750PKR,https://gufhtugu.com/capital-agency/
Car data,Educational U,https://gufhtugu.com/cardeta/
Carman mission,Books Under 750PKR,https://gufhtugu.com/carman-mission/
Cat Rat Game,Books Under 750PKR,https://gufhtugu.com/cat-rat-game/
Chaand Chehray – چاند چہرے,Autobiography U,https://gufhtugu.com/chaand-chehray/
Chaar Aadmi – چار آدمی,Biography U,https://gufhtugu.com/chaar-aadmi/
Chalo Insha Ji Kay Pas Chalain – چلو انشا جی کے پاس چلیں,Biography U,https://gufhtugu.com/chalo-insha-ji-kay-pas-chalain/
