book_title,book_sell_cat,book_url
آزادی نسواں زوال نسواں,Uncategorized1,https://gufhtugu.com/%D8%A2%D8%B2%D8%A7%D8%AF%DB%8C-%D9%86%D8%B3%D9%88%D8%A7%DA%BA-%D8%B2%D9%88%D8%A7%D9%84-%D9%86%D8%B3%D9%88%D8%A7%DA%BA/
اچھی  اچھی  کہانیاں,Uncategorized1,https://gufhtugu.com/%D8%A7%DA%86%DA%BE%DB%8C-%D8%A7%DA%86%DA%BE%DB%8C-%DA%A9%DB%81%D8%A7%D9%86%DB%8C%D8%A7%DA%BA/
انتظار انقلاب – intezar e iqlab,Uncategorized1,https://gufhtugu.com/intezar-e-iqlab/
ایک بچے کی دعا,Uncategorized1,https://gufhtugu.com/%D8%A7%DB%8C%DA%A9-%D8%A8%DA%86%DB%92-%DA%A9%DB%8C-%D8%AF%D8%B9%D8%A7/
بابا گورو نانک,Uncategorized1,https://gufhtugu.com/%D8%A8%D8%A7%D8%A8%D8%A7-%DA%AF%D9%88%D8%B1%D9%88-%D9%86%D8%A7%D9%86%DA%A9/
بس اک داغ ندامت,Uncategorized1,https://gufhtugu.com/%D8%A8%D8%B3-%D8%A7%DA%A9-%D8%AF%D8%A7%D8%BA-%D9%86%D8%AF%D8%A7%D9%85%D8%AA/
تاریخ انقلاب روس,Uncategorized1,https://gufhtugu.com/%D8%AA%D8%A7%D8%B1%DB%8C%D8%AE-%D8%A7%D9%86%D9%82%D9%84%D8%A7%D8%A8-%D8%B1%D9%88%D8%B3/
حضرت رابعہ بصری,Uncategorized1,https://gufhtugu.com/%D8%AD%D8%B6%D8%B1%D8%AA-%D8%B1%D8%A7%D8%A8%D8%B9%DB%81-%D8%A8%D8%B5%D8%B1%DB%8C-2/
حضرت عمرو بن العاص,Mix,https://gufhtugu.com/%D8%AD%D8%B6%D8%B1%D8%AA-%D8%B9%D9%85%D8%B1-%D8%A8%D9%86-%D8%A7%D9%84-%D8%A7-%D9%84%D8%B9%D8%A7-%D8%B5/
داستان الف لیلی,Uncategorized1,https://gufhtugu.com/%D8%AF%D8%A7%D8%B3%D8%AA%D8%A7%D9%86-%D8%A7%D9%84%D9%81-%D9%84%DB%8C%D9%84%DB%8C/
