book_title,book_sell_cat,book_url
SHIKARIYAT KI NAQABLE FARMOSH DASTANAIN – PART 3,Mix,https://gufhtugu.com/shikariyat-ki-naqable-farmosh-dastanain-part-3/
SHIKARIYAT KI NAQABLE FARMOSH DASTANAIN – PART 4,Zinda Kitabein,https://gufhtugu.com/shikariyat-ki-naqable-farmosh-dastanain-part-4/
SHIKARIYAT KI NAQABLE FARMOSH DASTANAIN – PART 5,Afsanay U,https://gufhtugu.com/shikariyat-ki-naqable-farmosh-dastanain-part-5/
SHIKARIYAT KI NAQABLE FARMOSH DASTANAIN – PART 6,Afsanay U,https://gufhtugu.com/shikariyat-ki-naqable-farmosh-dastanain-part-6/
Shourish dauran hum saath thay,Books Under 750PKR,https://gufhtugu.com/shourish-dauran-hum-saath-thay/
Sir guzisht,Mix,https://gufhtugu.com/sir-guzisht/
TANDO ADAM SAY KARACHI,Flash Sale,https://gufhtugu.com/tando-adam-say-karachi/
Tarz Bayan Aor,Afsanay U,https://gufhtugu.com/tarz-bayan-aor/
Tarz e Bayan Aur,Books Under 750PKR,https://gufhtugu.com/tarz-e-bayan-aur/
Urdu ki mukhtasar aapbitian – zinda kitaben,Flash Sale,https://gufhtugu.com/urdu-ki-mukhtasar-aapbitian-zinda-kitaben/
Wurood e Masood,Afsanay U,https://gufhtugu.com/drood-e-masood/
YAAD E AYYAM,Flash Sale,https://gufhtugu.com/yaad-e-ayyam/
YAADAIN KHAKAY AUR AN-KAHI KEHANIYAN,Books Under 750PKR,https://gufhtugu.com/yaadain-khakay-aur-an-kahi-kehaniyan/
YADAIN KUCH KIRDARON KI,Flash Sale,https://gufhtugu.com/yadain-kuch-kirdaron-ki/
Yadon k Gulab aor Darbay,Afsanay U,https://gufhtugu.com/yadon-k-gulab-aor-darbay/
Yadon ka Safar Khudnawisht,Autobiography U,https://gufhtugu.com/yadon-ka-safar-khudnawisht/
YADON KI DASTAK,Books Under 750PKR,https://gufhtugu.com/yadon-ki-dastak/
Yaran e Najd,Books Under 750PKR,https://gufhtugu.com/yaran-e-najd/
Ye Khamoshi Kahan Tak?,Biography U,https://gufhtugu.com/ye-khamoshi-kahan-tak/
Ye Parri Chehra Log aor Dilip Kumar kay Romaan,Afsanay U,https://gufhtugu.com/ye-parri-chehra-log-aor-dilip-kumar-kay-romaan/
Zinda Kitabein Books Set – زندہ کتابیں سیٹ,Book Sets,https://gufhtugu.com/zinda-kitabein-books-set/
